review_id,text,rating,sentiment_label,sentiment_5class,text_length,split
sent_001012,"Nói chung phù hợp với giá thành, đóng gói cẩn thận, ship nhanh",5,positive,rating_5,13,train
sent_001013,Da nhan san pham nhanh hon du kien,4,positive,rating_4,8,test
sent_001014,"giá chắc chắn tốt, nhưng mất công lắp và giá cũng hơi cao",3,neutral,rating_3,13,train
sent_001015,"Kieu mau dep, co sach huong dan lap rap can ke, chi tiec la 1 vai mieng bi tray",4,positive,rating_4,19,valid
sent_001016,"giao trước ngày , đóng gói kĩ , dễ lắp , tủ rất đẹp",5,positive,rating_5,14,valid
sent_001017,"Trông khá chắc chắn, phù hợp với mức giá",4,positive,rating_4,9,train
sent_001018,"Sản phẩm đẹp như hình, dễ lắp ráp, chắc chắn và đẹp",5,positive,rating_5,12,train
sent_001019,"Kệ sách đẹp, lắp ráp dễ dàng, nhanh chóng",5,positive,rating_5,9,train
sent_001020,"Hàng màu vân đẹp, dễ lắp ráp, chắc chắn",5,positive,rating_5,9,train
sent_001021,"Đóng gói cẩn thận, giao hàng nhanh, rất ưng ý sản phẩm",5,positive,rating_5,12,train
sent_001022,"Tủ đẹp đúng với mô tả, nhân viên giao hàng nhiệt tình",5,positive,rating_5,12,train
sent_001023,"kệ sách đẹp, chắc chắn, giá thành hợp lý",5,positive,rating_5,9,train
sent_001024,Chuẩn phòng làm việc! Để ngang hay dọc đều tiện lợi,5,positive,rating_5,11,train
sent_001025,"Sản phẩm đẹp, chắc, có hướng dẫn rất dễ lắp 😋",5,positive,rating_5,11,train
sent_001026,"giao hàng nhanh, đóng gói sản phẩm kỹ, kệ rất đẹp",5,positive,rating_5,11,train
sent_001027,Nói chung là rất đẹp,5,positive,rating_5,5,train
sent_001028,"rẻ, giao thiếu 2 nút nhựa chân kệ, trừ 1 sao",3,neutral,rating_3,11,train
sent_001029,Hàng đúng chất lượng,3,neutral,rating_3,4,train
sent_001030,"Kệ tốt, đẹp, lắp gháp dễ",5,positive,rating_5,6,test
sent_001031,"sản phẩm chất lượng, đẹp trong tầm giá",5,positive,rating_5,8,train
sent_001032,"Sản phẩm lắp ráp dễ dàng, đúng mẫu, giao hàng nhanh",5,positive,rating_5,11,train
sent_001033,"Lắp ráp dễ, chắc chắn và đẹp, sẽ tiếp tục ủng hộ tiki",5,positive,rating_5,13,valid
sent_001034,sản phẩm quá okiiii,5,positive,rating_5,4,test
sent_001035,"Kệ cứng cáp, chắc sẽ sử dụng được lâu dài",4,positive,rating_4,10,train
sent_001036,Rất đáng giá tiền bỏ ra,5,positive,rating_5,6,train
sent_001037,"Kệ đẹp, hướng dẫn lắp ghép rõ ràng, vận chuyển nhanh",5,positive,rating_5,11,valid
sent_001038,"Kệ rất đẹp, giá cả hợp lý, giao hàng nhanh, rất hải lòng",5,positive,rating_5,13,train
sent_001039,"kệ đẹp, gọn",5,positive,rating_5,3,train
sent_001040,"Kệ dễ lắp ráp, có phần trầy 1 tí nhưng không đáng kể!",3,neutral,rating_3,13,train
sent_001041,Nhận dc sp trên cả mong đợi,5,positive,rating_5,7,train
sent_001042,"sp tốt, nhưng đừng ko thực sự vững, nguy hiểm cho trẻ",2,negative,rating_2,12,valid
sent_001043,"Kệ rất tốt và chắc chắn, cực kỳ hài lòng về sản phầm",5,positive,rating_5,13,train
sent_001044,"Rất hài lòng , rất xứng đáng với giá tiền",5,positive,rating_5,10,valid
sent_001045,"Xinh, nặng, chắc chắn",5,positive,rating_5,4,train
sent_001046,"Đẹp, chất lượng, giá rẻ",5,positive,rating_5,5,valid
sent_001047,Hàng đúng như hình đăng,3,neutral,rating_3,5,train
sent_001048,Sp ok so với mức giá tiki giao hàng khá nhanh,5,positive,rating_5,11,valid
sent_001049,"Chắc chắn, mình cần tìm kệ lớn hơn có không ạ",4,positive,rating_4,11,train
sent_001050,"đựng cũng được kha khá sách vở, đồ chơi",4,positive,rating_4,9,test
sent_001051,"Kệ đẹp, gỗ rất vừa ý",5,positive,rating_5,6,train
sent_001052,"đẹp, chắc chắn",5,positive,rating_5,3,train
sent_001053,"dễ lắp đạt, chắc chắn, khá đẹp",5,positive,rating_5,7,train
sent_001054,"Kệ đẹp, giống hình mẫu, ráp xong rất hài lòng",5,positive,rating_5,10,valid
sent_001055,"hàng tốt hơn mong đợi, deal quá hời",5,positive,rating_5,8,test
sent_001056,"Kệ sách đẹp, dễ lắp ráp",5,positive,rating_5,6,test
sent_001057,"vận chuyển nhanh chóng, chất lượng gỗ tốt, lắp ráp dễ dàng",5,positive,rating_5,12,train
sent_001058,rất xứng đáng với giá tiền bỏ ra,5,positive,rating_5,8,train
sent_001059,Quá là ưng ý,5,positive,rating_5,4,test
sent_001060,"kệ sách chắc chắn và nặng , rất thẩm mỹ và gọn gàng",5,positive,rating_5,13,train
sent_001061,Sản phẩm đúng theo mô tả,3,neutral,rating_3,6,test
sent_001062,"hàng đẹp, chất lượng",5,positive,rating_5,4,train
sent_001063,"Sản phẩm kệ Sách Đa Tầng Để Sàn rất tốt, đúng mô tả",5,positive,rating_5,13,train
sent_001064,"Kệ đẹp, dễ lắp ráp, đúng như hình",5,positive,rating_5,8,train
sent_001065,"Sản phẩm đẹp, chắc chắn, hữu ích",5,positive,rating_5,7,test
sent_001066,"Hành tiki giao đúng thời gian, đúng mẫu, rất hài lòng",5,positive,rating_5,11,test
sent_001067,OK với tầm giá,4,positive,rating_4,4,test
sent_001068,"Hàng đẹp , chất lượng nhé mọi người 🎉🎉🎉",5,positive,rating_5,9,test
sent_001069,"sản phẩm tốt, đẹp, giao hàng nhanh, dễ lắp đặt",5,positive,rating_5,10,train
sent_001070,"rẻ so với tầm giá, nếu vít chìm thì thẩm mỹ hơn",4,positive,rating_4,12,train
sent_001071,"Kệ đẹp, rất hài lòng với sản phẩm",5,positive,rating_5,8,train
sent_001072,"san pham dep giong hinh,hop gia tien,giao hang nhanh, dong goi can than",5,positive,rating_5,13,train
sent_001073,"Hàng đẹp, lắp ráp dễ, tuyệt vời",5,positive,rating_5,7,train
sent_001074,tương đối chất lương 350k sẽ hợp lý hơn,4,positive,rating_4,9,train
sent_001075,"Kệ rất cứng cáp, dễ lắp ráp, đáng mua",5,positive,rating_5,9,train
sent_001076,"Kệ sách chắc chắn, đẹp khoan vít rất chuẩn lắp nhanh",5,positive,rating_5,11,train
sent_001077,"Đẹp và cũng dễ lắp, kệ to và rất vững bằng,",5,positive,rating_5,11,train
sent_001078,"Giao hàng đúng hạn, sản phẩm ok, lắp đặt dễ dàng",5,positive,rating_5,11,train
sent_001079,Lắp ráp hơi cực,2,negative,rating_2,4,train
sent_001080,Lắp ráp đơn giản,4,positive,rating_4,4,train
sent_001081,"Rất hài lòng, lổ chờ bắt vít rất chính xác",5,positive,rating_5,10,train
sent_001082,Sản phẩm rất đẹp đúng như mong đợi của người mua hàng,5,positive,rating_5,12,train
sent_001083,"kệ rất đẹp, rất đáng tiền, tuy nhiên giao hàng hơi lâu",4,positive,rating_4,12,valid
sent_001084,"rất hài lòng, đáng mua nha mọi người!",5,positive,rating_5,8,train
sent_001085,"Sản phẩm tốt, khung chắc chắn, thời gian giao hàng nhanh",5,positive,rating_5,11,test
sent_001086,Giá gỗ đẹp,4,positive,rating_4,3,valid
sent_001087,"đóng gói tốt, chất lượng gỗ đẹp",5,positive,rating_5,7,train
sent_001088,Sản phẩm giống như ảnh,3,neutral,rating_3,5,test
sent_001089,"Hàng Rẻ Đẹp và Chất lượng, mình rất hài lòng",5,positive,rating_5,10,train
sent_001090,Đẹp và chắc chắn,5,positive,rating_5,4,train
sent_001091,"rất thích , có 1 kệ thiếu 4 cái đế nhựa kê chân",4,positive,rating_4,13,train
sent_001092,"San pham re so thi trường, thích màu trắng mà hết mất",4,positive,rating_4,12,train
sent_001093,Sản phẩm ok,4,positive,rating_4,3,train
sent_001094,Cảm thấy hài lòng khi mua,4,positive,rating_4,6,train
sent_001095,Lắp ráp dễ dàng :) cảm ơn tiki mẫu rất thik ạ,5,positive,rating_5,12,test
sent_001096,"gỗ chắc chắn, dễ lắp ráp, rất đáng để mua",5,positive,rating_5,10,train
sent_001097,"Kệ sách màu trắng hơi cũ, bị móp góc",1,negative,rating_1,9,train
sent_001098,Sp đúng như đã đặt bọc dán chắc chắn giao hàng nhanh,5,positive,rating_5,12,train
sent_001099,"Sản phẩm giống mô tả, giao hàng nhanh",5,positive,rating_5,8,train
sent_001100,"Gỗ đẹp, sản phẩm chắc chắn",5,positive,rating_5,6,test
sent_001101,"Giao hàng nhanh, nhưng hàng nặng nên dễ trầy xước",3,neutral,rating_3,10,valid
sent_001102,"tốt, giao hàng hơi lâu",3,neutral,rating_3,5,train
sent_001103,Sản phẩm tuyệt vời!! Tiki giao hàng nhanh hơn dự kiến!!,5,positive,rating_5,11,train
sent_001104,"Sản phẩm đẹp, chắc chắn, đóng gói cẩn thận",5,positive,rating_5,9,train
sent_001105,"Hàng ok, bé nhà mình rất thích, để hết đồ chơi lên lun",5,positive,rating_5,13,valid
sent_001106,"Xịn, cơ mà vặn ốc rộp cả tay",4,positive,rating_4,8,train
sent_001107,Cho 5 * vì rất hài lòng :),5,positive,rating_5,8,train
sent_001108,"giao hàng tốt, chất lượng cơ bản hài lòng so với giá",5,positive,rating_5,12,train
sent_001109,"Sản phẩm đẹp, đóng gói cẩn thận, rất ưng",5,positive,rating_5,9,test
sent_001110,"sản phẩm như hình, rất ưng, dẽ lap, se ung ho tiki",5,positive,rating_5,12,train
sent_001111,"Hàng làm đẹp, giá cả rất tốt",5,positive,rating_5,7,valid
sent_001112,Sản phẩm đúng như hình đẹp đáng để mua,5,positive,rating_5,9,test
sent_001113,"Ok, dù thiếu 1 con vít",3,neutral,rating_3,6,train
sent_001114,"kệ đẹp, tiện ích,dễ lắp ráp",5,positive,rating_5,6,test
sent_001115,rất hài lòng với sản phẩm ạ!!!,5,positive,rating_5,7,train
sent_001116,"chỉ giao hàng chậm quá thôi, kệ đẹp, và chắc chắn,",3,neutral,rating_3,11,test
sent_001117,Sản phẩm rất đẹp và tiện lợi khi sử dụng,5,positive,rating_5,10,valid
sent_001118,"Chắc chắn, dễ lắp ráp, phù hợp với giá tiền",5,positive,rating_5,10,valid
sent_001119,chất lượng tương ứng giá cả,3,neutral,rating_3,6,test
sent_001120,giá rẻ cho một kệ gỗ như vậy,4,positive,rating_4,8,test
sent_001121,"Kệ đẹp, chắc chắn! Nên mua nhé mọi người!",5,positive,rating_5,9,train
sent_001122,Rất hài lòng,5,positive,rating_5,3,train
sent_001123,"Sản phẩm đẹp, tốt, giá cả hợp lý, giao hàng nhanh",5,positive,rating_5,11,valid
sent_001124,"sản phẩm đẹp, chắc chắn, rất vừa ý",5,positive,rating_5,8,train
sent_001125,Quá tuyệt vời,5,positive,rating_5,3,train
sent_001126,"kệ đẹp, đóng gói cẩn thận",5,positive,rating_5,6,train
sent_001127,"Đã mua hàng nhiều lần,sản phẩm chất lượng!",5,positive,rating_5,8,train
sent_001128,Kệ chăc chắn,4,positive,rating_4,3,train
sent_001129,Sản phẩm giao đúng như ảnh trên tiki,3,neutral,rating_3,8,train
sent_001130,"Sản phẩm dễ lắp ráp, chỉ có 1 thanh ráp bị sứt mất",3,neutral,rating_3,13,train
sent_001131,"như chất lượng trong hình, hài lòng",4,positive,rating_4,7,train
sent_001132,"Sản phẩm tốt, đẹp, mọi người nên mua nhé",5,positive,rating_5,9,valid
sent_001133,"Hàng tốt , đẹp , dễ lắp đặt",5,positive,rating_5,8,train
sent_001134,"Rất hài lòng về sả phẩm, lắp ráp nhanh,tiện",5,positive,rating_5,9,train
sent_001135,chưa bao giờ thất vọng khi mua hàng trên tiki,5,positive,rating_5,10,test
sent_001136,giá sách tạm ổn với tầm giá,3,neutral,rating_3,7,train
sent_001137,"Hàng đẹp, dễ lắp ráp, tiki giao hàng nhanh",5,positive,rating_5,9,train
sent_001138,"sản phản tốt, xứng đáng với giá tiền",5,positive,rating_5,8,test
sent_001139,"kệ đẹp và chắc chắn, 5* cho shop ah",5,positive,rating_5,9,train
sent_001140,"hàng như mô tả, đã mua 2 cái, rất hài lòng",5,positive,rating_5,11,train
sent_001141,"Quá tuyệt vời so với giá này, gỗ ép đẹp",5,positive,rating_5,10,train
sent_001142,kệ đẹp 4 sao vì giao hàng chậm,3,neutral,rating_3,8,train
sent_001143,Hài lòng với sp,4,positive,rating_4,4,valid
sent_001144,Chất lượng gỗ Ok nhưng Kick thước quá nhỏ,2,negative,rating_2,9,test
sent_001145,"Đẹp, chắc chắn, dễ lắp ghép😘🥰",5,positive,rating_5,6,test
sent_001146,"Giao hàng nhanh, hàng đẹp, chẮc nịch",5,positive,rating_5,7,train
sent_001147,Đẹp như hình,4,positive,rating_4,3,valid
sent_001148,giá sách đẹp vừa đúng ý mình,4,positive,rating_4,7,test
sent_001149,Cool ne,5,positive,rating_5,2,train
sent_001150,Hàng chắc,4,positive,rating_4,2,valid
sent_001151,sản phẩm đẹp chất lượng,5,positive,rating_5,5,train
sent_001152,"Sp quá rẻ, cực chất lượng",5,positive,rating_5,6,train
sent_001153,"Kệ đẹp dã man, gọn nữa",5,positive,rating_5,6,train
sent_001154,Sản phẩm này đẹp sử dụng hiệu quả,5,positive,rating_5,8,train
sent_001155,kệ sách rất đẹp và chắc chắn,5,positive,rating_5,7,test
sent_001156,"Giá đẹp, dễ lắp, chắc chắn",5,positive,rating_5,6,test
sent_001157,"Giá sách đẹp, tiện ích, giá phải chăng",5,positive,rating_5,8,test
sent_001158,"Hàng đóng gói kĩ lưỡng, lắp ráp dễ dàng",5,positive,rating_5,9,train
sent_001159,Kệ sách y như miêu tả,3,neutral,rating_3,6,train
sent_001160,"giao nhanh,gọn va chất lượng nhu hình",5,positive,rating_5,7,train
sent_001161,"Kệ đẹp, chắc chắn phù hợp với giá",5,positive,rating_5,8,train
sent_001162,"Chất lượng sản phẩm tốt, hài lòng!",5,positive,rating_5,7,valid
sent_001163,Sản phẩm tốt trong tầm giâ,5,positive,rating_5,6,train
sent_001164,"Giao hàng nhanh, giá cả phải chăng",5,positive,rating_5,7,test
sent_001165,"kệ sách nhìn đẹp, chất lượng gỗ tốt",5,positive,rating_5,8,train
sent_001166,sản phẩm tốt nhất với giá cả hợp lý,5,positive,rating_5,9,valid
sent_001167,"Kệ đẹp, chắc chắnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn",5,positive,rating_5,4,train
sent_001168,"Kệ sách rất đẹp, rất ưng",5,positive,rating_5,6,train
sent_001169,Sản phẩm nhìn đẹp; đáp ứng yêu cầu,4,positive,rating_4,8,train
sent_001170,"kệ bằng gỗ tấm, giá rẻ, dễ lắp ghép",5,positive,rating_5,9,train
sent_001171,"Kệ sách chắc chắn, đẹp, dễ lắp ráp",5,positive,rating_5,8,train
sent_001172,Mất công lắp ráp một xíu nhưng lắp xong rất thích,4,positive,rating_4,11,valid
sent_001173,"Sp tốt, chắc chắn đẹp mắt",5,positive,rating_5,6,train
sent_001174,"kệ gỗ đẹp, dễ lắp đặt và đúng mẫu",5,positive,rating_5,9,valid
sent_001175,"Kệ sách thì cũng được, đồ rẻ tiền",2,negative,rating_2,8,train
sent_001176,Dày đẹp chắc chắn lắm ạ,5,positive,rating_5,6,train
sent_001177,Đúng mẫu sp,3,neutral,rating_3,3,train
sent_001178,"Lắp ráp dễ, mua dịp sale nên giá tốt",5,positive,rating_5,9,train
sent_001179,Sản phẩm đẹp và chắc chắn,5,positive,rating_5,6,train
sent_001180,"Sản phẩm tốt, giá rẻ, giao hàng nhanh",5,positive,rating_5,8,train
sent_001181,"Kệ dễ đóng, giá tốt, chắc chắn",5,positive,rating_5,7,train
sent_001182,Rất ok,5,positive,rating_5,2,train
sent_001183,nói chung tiền nào của nấy,3,neutral,rating_3,6,train
sent_001184,Sản phẩm đẹp chắc chắn,5,positive,rating_5,5,train
sent_001185,sản phẩm tốt giống mô tả,3,neutral,rating_3,6,train
sent_001186,lắp lên đẹp như hình,4,positive,rating_4,5,train
sent_001187,Rất hài lòng về sản phẩm đã giao,5,positive,rating_5,8,valid
sent_001188,Chất lượng tốt,4,positive,rating_4,3,train
sent_001189,Sản phẩm rất là tuyệt vời,5,positive,rating_5,6,train
sent_001190,Tuyệt vời ông mặt trời!!,5,positive,rating_5,5,train
sent_001191,"Kệ sách đẹp, rẻ, chất lượng tốt",5,positive,rating_5,7,train
sent_001192,"Ke de lap rap, tien dung, hop tui tien, giao hang ok",5,positive,rating_5,12,train
sent_001193,sản phẩm dẹp chất lượng,5,positive,rating_5,5,valid
sent_001194,giao hàng quá chậm! !!!!!,1,negative,rating_1,5,train
sent_001195,Hàng đúng mẫu và đẹp và chắc chắn,5,positive,rating_5,8,train
sent_001196,"Hàng đẹp, dễ lắp ráp",5,positive,rating_5,5,train
sent_001197,hai muoie lăm ký tự nói chung là hài lòng,4,positive,rating_4,10,valid
sent_001198,Sản phầm hài lòng,4,positive,rating_4,4,train
sent_001199,Vẫn tốt như mong đợi,4,positive,rating_4,5,train
sent_001200,"rất hài lòng , giống hình mô tả",5,positive,rating_5,8,valid
sent_001201,Oki chất lượng so với giá oki,4,positive,rating_4,7,test
sent_001202,"sản phẩm tốt, rất ok, đáng để mua",5,positive,rating_5,8,test
sent_001203,giá và chất lượng ok,5,positive,rating_5,5,train
sent_001204,Quá tốt,5,positive,rating_5,2,train
sent_001205,khá ổnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn,4,positive,rating_4,2,train
sent_001206,"Sản phẩm y hình, đẹp rất hài lòng",5,positive,rating_5,8,valid
