query_id,query,k,rank,score,doc_id,retrieved_text,is_relevant_manual,notes
q14,Review trung tính trong HealthBeauty mô tả trải nghiệm như thế nào?,3,1,0.8476434350013733,rag_HealthBeauty_14721629608,"https://www.facebook.com/TrungCapNgheTN?mibextid=JRoKGiChào mừng bạn đến với bảng nhớ tạm của Gboard, bất kỳ văn bản nào bạn sao chép sẽ được lưu tại đây.",0,0: không trả lời trực tiếp câu truy vấn hoặc là bình luận ngoài chủ đề/nhận xu/quảng cáo.
q14,Review trung tính trong HealthBeauty mô tả trải nghiệm như thế nào?,3,2,0.8475805521011353,rag_HealthBeauty_13605144692,"Bình luận chỉ mang tính chất nhận xu thôi vì sản phẩm cũng bình thường do giá rẻ nên thế này là ngon rồi, ko biết sản phẩm của shop là loại nào luôn",1,"1: HealthBeauty review trung tính/mixed: bình thường, giá rẻ, chưa rõ loại."
q14,Review trung tính trong HealthBeauty mô tả trải nghiệm như thế nào?,3,3,0.8430038690567017,rag_HealthBeauty_15641701996,Sản phẩm tốt nhưng bảo tặng 4 món mà lạ quá tên quà tặng nó khác với hình nhưng thôi vậy cũng được,1,1: HealthBeauty review mixed: sản phẩm tốt nhưng quà tặng khác hình.
q14,Review trung tính trong HealthBeauty mô tả trải nghiệm như thế nào?,5,1,0.8476434350013733,rag_HealthBeauty_14721629608,"https://www.facebook.com/TrungCapNgheTN?mibextid=JRoKGiChào mừng bạn đến với bảng nhớ tạm của Gboard, bất kỳ văn bản nào bạn sao chép sẽ được lưu tại đây.",0,0: không trả lời trực tiếp câu truy vấn hoặc là bình luận ngoài chủ đề/nhận xu/quảng cáo.
q14,Review trung tính trong HealthBeauty mô tả trải nghiệm như thế nào?,5,2,0.8475805521011353,rag_HealthBeauty_13605144692,"Bình luận chỉ mang tính chất nhận xu thôi vì sản phẩm cũng bình thường do giá rẻ nên thế này là ngon rồi, ko biết sản phẩm của shop là loại nào luôn",1,"1: HealthBeauty review trung tính/mixed: bình thường, giá rẻ, chưa rõ loại."
q14,Review trung tính trong HealthBeauty mô tả trải nghiệm như thế nào?,5,3,0.8430038690567017,rag_HealthBeauty_15641701996,Sản phẩm tốt nhưng bảo tặng 4 món mà lạ quá tên quà tặng nó khác với hình nhưng thôi vậy cũng được,1,1: HealthBeauty review mixed: sản phẩm tốt nhưng quà tặng khác hình.
q14,Review trung tính trong HealthBeauty mô tả trải nghiệm như thế nào?,5,4,0.8429644107818604,rag_HealthBeauty_15814851250,"Không biết có đúng loại gỗ như shop mô tả không vì mình không hiểu biết gì về gỗ nhưng lược dùng thích đúng công dụng shop 5 sao, shipper 5 sao",1,1: HealthBeauty review mixed/uncertain: không chắc đúng loại gỗ nhưng dùng thích.
q14,Review trung tính trong HealthBeauty mô tả trải nghiệm như thế nào?,5,5,0.8427080512046814,rag_HealthBeauty_9080148438,"Sản phẩm rất chất lượng, giá lại rẻ, giao đủ hàng, mình mua b.nhiu đấy mà chỉ vs giá 53cành thì tht sự quá rẻ",0,0: không trả lời trực tiếp câu truy vấn hoặc là bình luận ngoài chủ đề/nhận xu/quảng cáo.
q14,Review trung tính trong HealthBeauty mô tả trải nghiệm như thế nào?,10,1,0.8476434350013733,rag_HealthBeauty_14721629608,"https://www.facebook.com/TrungCapNgheTN?mibextid=JRoKGiChào mừng bạn đến với bảng nhớ tạm của Gboard, bất kỳ văn bản nào bạn sao chép sẽ được lưu tại đây.",0,0: không trả lời trực tiếp câu truy vấn hoặc là bình luận ngoài chủ đề/nhận xu/quảng cáo.
q14,Review trung tính trong HealthBeauty mô tả trải nghiệm như thế nào?,10,2,0.8475805521011353,rag_HealthBeauty_13605144692,"Bình luận chỉ mang tính chất nhận xu thôi vì sản phẩm cũng bình thường do giá rẻ nên thế này là ngon rồi, ko biết sản phẩm của shop là loại nào luôn",1,"1: HealthBeauty review trung tính/mixed: bình thường, giá rẻ, chưa rõ loại."
q14,Review trung tính trong HealthBeauty mô tả trải nghiệm như thế nào?,10,3,0.8430038690567017,rag_HealthBeauty_15641701996,Sản phẩm tốt nhưng bảo tặng 4 món mà lạ quá tên quà tặng nó khác với hình nhưng thôi vậy cũng được,1,1: HealthBeauty review mixed: sản phẩm tốt nhưng quà tặng khác hình.
q14,Review trung tính trong HealthBeauty mô tả trải nghiệm như thế nào?,10,4,0.8429644107818604,rag_HealthBeauty_15814851250,"Không biết có đúng loại gỗ như shop mô tả không vì mình không hiểu biết gì về gỗ nhưng lược dùng thích đúng công dụng shop 5 sao, shipper 5 sao",1,1: HealthBeauty review mixed/uncertain: không chắc đúng loại gỗ nhưng dùng thích.
q14,Review trung tính trong HealthBeauty mô tả trải nghiệm như thế nào?,10,5,0.8427080512046814,rag_HealthBeauty_9080148438,"Sản phẩm rất chất lượng, giá lại rẻ, giao đủ hàng, mình mua b.nhiu đấy mà chỉ vs giá 53cành thì tht sự quá rẻ",0,0: không trả lời trực tiếp câu truy vấn hoặc là bình luận ngoài chủ đề/nhận xu/quảng cáo.
q14,Review trung tính trong HealthBeauty mô tả trải nghiệm như thế nào?,10,6,0.8426469564437866,rag_HealthBeauty_14618547478,Có nhận được hàng chưa dán nhưng đẹp giá cả khỏe mọi người nên mua nhé,0,0: không trả lời trực tiếp câu truy vấn hoặc là bình luận ngoài chủ đề/nhận xu/quảng cáo.
q14,Review trung tính trong HealthBeauty mô tả trải nghiệm như thế nào?,10,7,0.8422716856002808,rag_HealthBeauty_15634037370,Ổn áp ạ. Với một người vừa hc make như mình thì vầy là oke rồi...,1,1: HealthBeauty review mức vừa phải: ổn áp/oke với người mới học make.
q14,Review trung tính trong HealthBeauty mô tả trải nghiệm như thế nào?,10,8,0.8416151404380798,rag_HealthBeauty_9019033602,Shop giao đủ số lượng. Hàng cũng khá ổn. Mỗi bộ móng đều có thêm miếng dán. Dc tặng thêm 1 bộ móng cũng xinh. Mn nên mua nha,0,0: không trả lời trực tiếp câu truy vấn hoặc là bình luận ngoài chủ đề/nhận xu/quảng cáo.
q14,Review trung tính trong HealthBeauty mô tả trải nghiệm như thế nào?,10,9,0.8404445648193359,rag_HealthBeauty_8891646850,"Giao đủ số lượng, giao nhanh, hàng đẹp, mỗi bộ còn được tặng 1 tấm keo dán móng nữa nma mua 4 bộ được 3 cây dũa🥲 nma k sao ổn",1,1: HealthBeauty review mixed nhẹ: đẹp/giao nhanh nhưng số dũa thiếu tương đối.
q14,Review trung tính trong HealthBeauty mô tả trải nghiệm như thế nào?,10,10,0.840293288230896,rag_HealthBeauty_9005067318,"Quá xinh, giá quá rẻ, mọi người nên mua. Hàng giao đúng và đủ. Sẽ mua lại.",0,0: không trả lời trực tiếp câu truy vấn hoặc là bình luận ngoài chủ đề/nhận xu/quảng cáo.
q15,"Khách hàng nhận xét gì về mẫu mã, size hoặc màu sắc?",3,1,0.8651236295700073,rag_Fashion_10384595733,"Luận văn chất lượng sản phẩm là một bài luận văn có ý nghĩa vô cùng quan trọng. Bài luận văn này đánh giá chất lượng học tập, nghiên cứu và cung cấp những kiến thức chuyên ngành cụ thể, chi tiết sau quá trình tích lũy. Để thực hiện tốt bài luận văn này, các bạn cần phải có kỹ năng và tìm hiểu, nghiên cứu qua nhiều tài liệu để có một vốn kiến thức tốt và nắm chắc được hình thức trình bày. Trong bài viết dưới",0,0: không trả lời trực tiếp câu truy vấn hoặc là bình luận ngoài chủ đề/nhận xu/quảng cáo.
q15,"Khách hàng nhận xét gì về mẫu mã, size hoặc màu sắc?",3,2,0.86197429895401,rag_Fashion_15376992659,Đúng với mô tả:yes lúc mua hết size nên chọn sai lầm nó rộng lắm nhe nhưng mà màu đẹp voi nhẹ,1,"1: trực tiếp nói size rộng, màu đẹp, nhẹ."
q15,"Khách hàng nhận xét gì về mẫu mã, size hoặc màu sắc?",3,3,0.8590291738510132,rag_Fashion_12959375675,"Đúng với mô tả:format đúng với mô tả chuẩn Chất liệu:bền đẹp Màu sắc:maud đúng với mẫu đăng bán Giao hàng nhanh, bảo vệ tốt, chăm sóc khách hàng good, thông tin về xuất sứ và nguồn gốc rõ dàng, có hướng dẫn lắp đặt và catalo đẹp.",1,"1: có màu sắc/mẫu đăng bán, đúng mô tả."
q15,"Khách hàng nhận xét gì về mẫu mã, size hoặc màu sắc?",5,1,0.8651236295700073,rag_Fashion_10384595733,"Luận văn chất lượng sản phẩm là một bài luận văn có ý nghĩa vô cùng quan trọng. Bài luận văn này đánh giá chất lượng học tập, nghiên cứu và cung cấp những kiến thức chuyên ngành cụ thể, chi tiết sau quá trình tích lũy. Để thực hiện tốt bài luận văn này, các bạn cần phải có kỹ năng và tìm hiểu, nghiên cứu qua nhiều tài liệu để có một vốn kiến thức tốt và nắm chắc được hình thức trình bày. Trong bài viết dưới",0,0: không trả lời trực tiếp câu truy vấn hoặc là bình luận ngoài chủ đề/nhận xu/quảng cáo.
q15,"Khách hàng nhận xét gì về mẫu mã, size hoặc màu sắc?",5,2,0.86197429895401,rag_Fashion_15376992659,Đúng với mô tả:yes lúc mua hết size nên chọn sai lầm nó rộng lắm nhe nhưng mà màu đẹp voi nhẹ,1,"1: trực tiếp nói size rộng, màu đẹp, nhẹ."
q15,"Khách hàng nhận xét gì về mẫu mã, size hoặc màu sắc?",5,3,0.8590291738510132,rag_Fashion_12959375675,"Đúng với mô tả:format đúng với mô tả chuẩn Chất liệu:bền đẹp Màu sắc:maud đúng với mẫu đăng bán Giao hàng nhanh, bảo vệ tốt, chăm sóc khách hàng good, thông tin về xuất sứ và nguồn gốc rõ dàng, có hướng dẫn lắp đặt và catalo đẹp.",1,"1: có màu sắc/mẫu đăng bán, đúng mô tả."
q15,"Khách hàng nhận xét gì về mẫu mã, size hoặc màu sắc?",5,4,0.8586573600769043,rag_Fashion_10219567581,Chất liệu:Nhựa Màu sắc:Đen Đúng với mô tả:Đúng Sản phẩm trên cả mong đợi tuyệt vời đẹp chắc chắn mỗi tội đặt nhầm size 😢,1,1: có màu đen và nhầm size.
q15,"Khách hàng nhận xét gì về mẫu mã, size hoặc màu sắc?",5,5,0.8566763997077942,rag_HealthBeauty_10488880695,"Với e thì đây là quy chuẩn. thái độ và chất lượng luôn là 2 yếu tố song song cùng nhau. Còn packaging chỉ là điểm thêm vào thôi ạ. Nhà e dùng túi giấy, khách có thể sử dụng nhiều lần. Nhưng nếu như là hộp/ tag khách chỉ giữ 1-2 lần đầu thôi. Và 10 khách thì mới có 1 khách giữ lại toàn bộ tag/ hộ để sử dụng và sưu tầm. Nên dù làm gì mình cũng nên đầu tư nhiều nhất vào cách chăm sóc khách cũ - thu hút khách mới và sản phẩm. Packaging lâu lâu đổi 1 mẫu mới cũng có 1 cách thu hút lại khách mà hêhhe 😍",0,0: không trả lời trực tiếp câu truy vấn hoặc là bình luận ngoài chủ đề/nhận xu/quảng cáo.
q15,"Khách hàng nhận xét gì về mẫu mã, size hoặc màu sắc?",10,1,0.8651236295700073,rag_Fashion_10384595733,"Luận văn chất lượng sản phẩm là một bài luận văn có ý nghĩa vô cùng quan trọng. Bài luận văn này đánh giá chất lượng học tập, nghiên cứu và cung cấp những kiến thức chuyên ngành cụ thể, chi tiết sau quá trình tích lũy. Để thực hiện tốt bài luận văn này, các bạn cần phải có kỹ năng và tìm hiểu, nghiên cứu qua nhiều tài liệu để có một vốn kiến thức tốt và nắm chắc được hình thức trình bày. Trong bài viết dưới",0,0: không trả lời trực tiếp câu truy vấn hoặc là bình luận ngoài chủ đề/nhận xu/quảng cáo.
q15,"Khách hàng nhận xét gì về mẫu mã, size hoặc màu sắc?",10,2,0.86197429895401,rag_Fashion_15376992659,Đúng với mô tả:yes lúc mua hết size nên chọn sai lầm nó rộng lắm nhe nhưng mà màu đẹp voi nhẹ,1,"1: trực tiếp nói size rộng, màu đẹp, nhẹ."
q15,"Khách hàng nhận xét gì về mẫu mã, size hoặc màu sắc?",10,3,0.8590291738510132,rag_Fashion_12959375675,"Đúng với mô tả:format đúng với mô tả chuẩn Chất liệu:bền đẹp Màu sắc:maud đúng với mẫu đăng bán Giao hàng nhanh, bảo vệ tốt, chăm sóc khách hàng good, thông tin về xuất sứ và nguồn gốc rõ dàng, có hướng dẫn lắp đặt và catalo đẹp.",1,"1: có màu sắc/mẫu đăng bán, đúng mô tả."
q15,"Khách hàng nhận xét gì về mẫu mã, size hoặc màu sắc?",10,4,0.8586573600769043,rag_Fashion_10219567581,Chất liệu:Nhựa Màu sắc:Đen Đúng với mô tả:Đúng Sản phẩm trên cả mong đợi tuyệt vời đẹp chắc chắn mỗi tội đặt nhầm size 😢,1,1: có màu đen và nhầm size.
q15,"Khách hàng nhận xét gì về mẫu mã, size hoặc màu sắc?",10,5,0.8566763997077942,rag_HealthBeauty_10488880695,"Với e thì đây là quy chuẩn. thái độ và chất lượng luôn là 2 yếu tố song song cùng nhau. Còn packaging chỉ là điểm thêm vào thôi ạ. Nhà e dùng túi giấy, khách có thể sử dụng nhiều lần. Nhưng nếu như là hộp/ tag khách chỉ giữ 1-2 lần đầu thôi. Và 10 khách thì mới có 1 khách giữ lại toàn bộ tag/ hộ để sử dụng và sưu tầm. Nên dù làm gì mình cũng nên đầu tư nhiều nhất vào cách chăm sóc khách cũ - thu hút khách mới và sản phẩm. Packaging lâu lâu đổi 1 mẫu mới cũng có 1 cách thu hút lại khách mà hêhhe 😍",0,0: không trả lời trực tiếp câu truy vấn hoặc là bình luận ngoài chủ đề/nhận xu/quảng cáo.
q15,"Khách hàng nhận xét gì về mẫu mã, size hoặc màu sắc?",10,6,0.85622638463974,rag_Fashion_15027629189,Chất liệu:len Màu sắc:be Đúng với mô tả:đúng ai biết được là do người ta không có gì là lạ đâu mà phải đi làm,1,"1: có chất liệu, màu sắc, đúng mô tả."
q15,"Khách hàng nhận xét gì về mẫu mã, size hoặc màu sắc?",10,7,0.8561241626739502,rag_Fashion_15693154838,"Chất liệu:nỉ Màu sắc:xám Đúng với mô tả:ok, tạm ổn Trước khi mua hàng trên Shopee, bạn có đọc bình luận đánh giá về sản phẩm không? Các đánh giá của người mua trước là vô cùng hữu ích khi mua hàng online. Chính vì vậy Shopee luôn khuyến khích bạn viết đánh giá về sản phẩm sau khi mua hàng bằng việc thưởng Shopee Xu. Vậy bạn đã biết cách viết đánh giá sản phẩm trên Shopee chưa? Có sửa hoặc xóa được đánh giá trên Shopee được không? Làm thế nào để nhận Xu khi viết đánh giá?",1,"1: có chất liệu, màu sắc, đúng mô tả; phần sau nhiễu."
q15,"Khách hàng nhận xét gì về mẫu mã, size hoặc màu sắc?",10,8,0.85576993227005,rag_Fashion_8758985540,"Mẩu mã đẹp nhìn thấy khá chắc chắn,nhưng ko biết có mau dẹp hay zô nước gì ko.sử dụng một thời gian mới có đánh giá chất lương của sp đc.nhưng với giá này mình cho là ổn ap",1,1: nói mẫu mã đẹp.
q15,"Khách hàng nhận xét gì về mẫu mã, size hoặc màu sắc?",10,9,0.8547199964523315,rag_Fashion_15106616951,giày đẹp giao đúng màu đúng mẫu đúng size với giá tiền đấy thì hợp lí,1,"1: nói đúng màu, đúng mẫu, đúng size."
q15,"Khách hàng nhận xét gì về mẫu mã, size hoặc màu sắc?",10,10,0.8544917106628418,rag_Fashion_15813104131,Màu sắc:dc Đúng với mô tả:Đúng Chất liệu:ok Sản phẩm OK đáng để mua giá cả hợp lí,1,1: nói màu sắc/chất liệu/đúng mô tả.
